"REG","Region","LOCATION","Country","INC","Income group","VAR","Variables","TIME","Time","Value","Flag Codes","Flags"
"ALL","All regions","ETH","Ethiopia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.68,,
"ALL","All regions","ETH","Ethiopia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.71,,
"ALL","All regions","ETH","Ethiopia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","ETH","Ethiopia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","ETH","Ethiopia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","FJI","Fiji","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","FJI","Fiji","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","FJI","Fiji","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","GAB","Gabon","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.5,,
"ALL","All regions","GAB","Gabon","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.54,,
"ALL","All regions","GAB","Gabon","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","GAB","Gabon","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","GAB","Gabon","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","GMB","Gambia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.75,,
"ALL","All regions","GMB","Gambia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","GMB","Gambia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","GMB","Gambia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","GEO","Georgia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.09,,
"ALL","All regions","GEO","Georgia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.5,,
"ALL","All regions","GEO","Georgia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","GEO","Georgia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","GEO","Georgia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","GHA","Ghana","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.44,,
"ALL","All regions","GHA","Ghana","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.23,,
"ALL","All regions","GHA","Ghana","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","GHA","Ghana","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","GHA","Ghana","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","GTM","Guatemala","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.07,,
"ALL","All regions","GTM","Guatemala","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.28,,
"ALL","All regions","GTM","Guatemala","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ALL","All regions","GTM","Guatemala","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","GTM","Guatemala","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","GIN","Guinea","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.92,,
"ALL","All regions","GIN","Guinea","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","GIN","Guinea","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","GIN","Guinea","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","GNB","Guinea-Bissau","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.4,,
"ALL","All regions","GNB","Guinea-Bissau","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","GNB","Guinea-Bissau","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","GNB","Guinea-Bissau","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","HTI","Haiti","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.29,,
"ALL","All regions","HTI","Haiti","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.2,,
"ALL","All regions","HTI","Haiti","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","HTI","Haiti","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","HTI","Haiti","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","HND","Honduras","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.16,,
"ALL","All regions","HND","Honduras","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","HND","Honduras","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","HND","Honduras","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","HKG","Hong Kong, China","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.09,,
"ALL","All regions","HKG","Hong Kong, China","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","HKG","Hong Kong, China","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","HKG","Hong Kong, China","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","IND","India","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.45,,
"ALL","All regions","IND","India","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.37,,
"ALL","All regions","IND","India","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","IND","India","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","IND","India","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","IDN","Indonesia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.31,,
"ALL","All regions","IDN","Indonesia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","IDN","Indonesia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","IDN","Indonesia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","IRN","Iran","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.21,,
"ALL","All regions","IRN","Iran","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","IRN","Iran","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","IRN","Iran","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","IRQ","Iraq","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.55,,
"ALL","All regions","IRQ","Iraq","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","IRQ","Iraq","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","IRQ","Iraq","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","ISR","Israel","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","ISR","Israel","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","ISR","Israel","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","JAM","Jamaica","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.03,,
"ALL","All regions","JAM","Jamaica","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.35,,
"ALL","All regions","JAM","Jamaica","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ALL","All regions","JAM","Jamaica","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","JAM","Jamaica","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","JOR","Jordan","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.7,,
"ALL","All regions","JOR","Jordan","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.23,,
"ALL","All regions","JOR","Jordan","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","JOR","Jordan","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","JOR","Jordan","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","KAZ","Kazakhstan","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.12,,
"ALL","All regions","KAZ","Kazakhstan","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","KAZ","Kazakhstan","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","KAZ","Kazakhstan","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","KEN","Kenya","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.53,,
"ALL","All regions","KEN","Kenya","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.41,,
"ALL","All regions","KEN","Kenya","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","KEN","Kenya","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","KEN","Kenya","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","KWT","Kuwait","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.39,,
"ALL","All regions","KWT","Kuwait","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","KWT","Kuwait","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","KWT","Kuwait","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","KGZ","Kyrgyzstan","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.36,,
"ALL","All regions","KGZ","Kyrgyzstan","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","KGZ","Kyrgyzstan","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","KGZ","Kyrgyzstan","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.81,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","LVA","Latvia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.32,,
"ALL","All regions","LVA","Latvia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","LVA","Latvia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","LVA","Latvia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","LBN","Lebanon","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.1,,
"ALL","All regions","LBN","Lebanon","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.35,,
"ALL","All regions","LBN","Lebanon","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ALL","All regions","LBN","Lebanon","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","LBN","Lebanon","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","LSO","Lesotho","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.37,,
